prefix,rate
1715609,0.00207
1715610,0.00414
1715612,0.00406
1715613,0.004
1715614,0.00412
1715615,0.004
1715616,0.00392
1715617,0.00395
1715618,0.00228
1715619,0.00217
1715620,0.00508
1715621,0.00416
1715622,0.0057
1715623,0.00323
1715624,0.01546
1715625,0.00229
1715627,0.00316
1715628,0.00231
1715629,0.00209
1715630,0.00369
1715631,0.00321
1715632,0.00435
1715633,0.0082
1715634,0.00361
1715635,0.00352
1715636,0.00263
1715637,0.00675
1715638,0.0035
1715639,0.00399
1715640,0.01072
1715641,0.00198
1715642,0.00215
1715643,0.00408
1715644,0.00341
1715645,0.00218
1715646,0.00415
1715647,0.00411
1715648,0.01027
1715649,0.00458
1715650,0.0028
1715651,0.00209
1715652,0.0088
1715653,0.00393
1715654,0.00786
1715656,0.00335
1715657,0.00212
1715658,0.01218
1715659,0.00344
1715660,0.00198
1715661,0.00217
1715662,0.00383
1715663,0.00212
1715664,0.00605
1715665,0.00422
1715666,0.00312
1715667,0.00367
1715668,0.00501
1715669,0.00426
1715670,0.00487
1715671,0.00316
1715672,0.01068
1715673,0.01133
1715674,0.00414
1715675,0.00342
1715676,0.00954
1715677,0.00899
1715678,0.0074
1715679,0.00321
1715680,0.00441
1715681,0.00198
1715682,0.00335
1715683,0.00571
1715684,0.01126
1715685,0.00338
1715686,0.00525
1715687,0.00339
1715688,0.01109
1715689,0.01116
1715690,0.00942
1715691,0.00311
1715692,0.0075
1715693,0.00743
1715694,0.00891
1715695,0.00886
1715696,0.00971
1715697,0.00282
1715698,0.01037
1715699,0.00341
1715701,0.00217
1715702,0.00297
1715703,0.00413
1715704,0.0031
1715705,0.00434
1715706,0.00482
1715707,0.00232
1715708,0.00486
1715709,0.00487
1715710,0.00414
1715712,0.0056
1715713,0.00486
1715714,0.00427
1715716,0.00441
1715717,0.00241
1715718,0.00519
1715719,0.00468
1715720,0.00267
1715721,0.00232
1715722,0.00417
1715723,0.00301
1715724,0.00486
1715725,0.00795
1715726,0.00279
1715727,0.00341
1715730,0.004
1715731,0.00484
1715732,0.00351
1715733,0.002
1715735,0.00358
1715736,0.00576
1715737,0.00308
1715738,0.00261
1715739,0.00662
1715741,0.00273
1715742,0.00688
1715743,0.00632
1715744,0.01024
1715745,0.00494
1715746,0.00743
1715747,0.00787
1715748,0.00775
1715749,0.00272
1715750,0.00397
1715751,0.00392
1715752,0.00445
1715753,0.00725
1715754,0.00483
1715755,0.00406
1715756,0.00455
1715757,0.00377
1715758,0.01172
1715759,0.00339
1715760,0.00315
1715761,0.00314
1715762,0.0037
1715763,0.00779
1715764,0.00306
1715765,0.00827
1715766,0.00428
1715767,0.00497
1715768,0.00306
1715769,0.00411
1715770,0.00226
1715771,0.00302
1715772,0.00553
1715773,0.00208
1715774,0.0086
1715775,0.00218
1715776,0.00391
1715777,0.00386
1715778,0.00988
1715779,0.00348
1715780,0.00307
1715781,0.0022
1715782,0.00251
1715783,0.00378
1715784,0.00403
1715785,0.00775
1715787,0.0047
1715788,0.00318
1715789,0.0035
1715790,0.00336
1715791,0.0032
1715792,0.01182
1715793,0.00461
1715794,0.00797
1715795,0.00842
1715796,0.00404
1715797,0.00219
1715798,0.00852
1715799,0.0047
1715800,0.00311
1715801,0.00262
1715802,0.00267
1715803,0.00248
1715804,0.0023
1715805,0.00238
1715806,0.01063
1715807,0.00298
1715808,0.00278
1715812,0.00493
1715813,0.00412
1715814,0.00539
1715815,0.00413
1715816,0.00314
1715817,0.00353
1715818,0.00445
1715819,0.00415
1715820,0.00232
1715821,0.00402
1715822,0.00369
1715823,0.00481
1715824,0.0118
1715825,0.011
1715826,0.00398
1715827,0.00378
1715828,0.00411
1715829,0.004
1715830,0.00259
1715831,0.00297
1715832,0.00259
1715833,0.00252
1715834,0.00279
1715835,0.00274
1715836,0.00263
1715837,0.01013
1715838,0.0029
1715839,0.00278
1715841,0.0031
1715842,0.0031
1715843,0.00301
1715845,0.00308
1715846,0.0025
1715847,0.00313
1715848,0.00301
1715849,0.0031
1715850,0.0029
1715851,0.00276
1715852,0.00234
1715853,0.00285
1715854,0.00299
1715855,0.00268
1715856,0.00345
1715857,0.01083
1715858,0.00237
1715859,0.01164
1715860,0.0242
1715861,0.00235
1715862,0.0032
1715863,0.00402
1715864,0.00318
1715865,0.00408
1715866,0.00391
1715868,0.00931
1715869,0.00459
1715870,0.00358
1715871,0.00633
1715872,0.00638
1715873,0.00571
1715874,0.00582
1715875,0.00594
1715876,0.00615
1715877,0.00374
1715878,0.0038
1715879,0.00431
1715880,0.00235
1715881,0.0025
1715882,0.00325
1715883,0.00546
1715884,0.0098
1715885,0.00614
1715886,0.00601
1715887,0.0058
1715888,0.01084
1715889,0.00225
1715890,0.0024
1715891,0.00223
1715892,0.00225
1715893,0.00341
1715894,0.00411
1715895,0.00439
1715896,0.00212
1715897,0.00397
1715898,0.00413
1715899,0.0021
1715901,0.00368
1715902,0.00219
1715903,0.00241
1715904,0.00216
1715905,0.00211
1715906,0.00206
1715907,0.00514
1715908,0.0022
1715909,0.00586
1715910,0.00324
1715912,0.00234
1715913,0.00492
1715914,0.00439
1715915,0.00483
1715916,0.00318
1715917,0.00482
1715919,0.00229
1715921,0.00409
1715922,0.00375
1715923,0.00289
1715924,0.00365
1715925,0.0067
1715926,0.00717
1715927,0.00281
1715928,0.00214
1715929,0.00238
1715930,0.00445
1715931,0.00214
1715932,0.00773
1715933,0.00221
1715934,0.00881
1715935,0.00403
1715937,0.00215
1715938,0.00279
1715939,0.00307
1715940,0.00366
1715941,0.00229
1715942,0.00309
1715943,0.01028
1715944,0.00392
1715945,0.01246
1715946,0.00903
1715947,0.00419
1715948,0.01223
1715949,0.00931
1715951,0.00268
1715952,0.00241
1715953,0.00234
1715954,0.00232
1715955,0.00236
1715956,0.00475
1715957,0.00472
1715960,0.00755
1715961,0.00529
1715962,0.00414
1715963,0.00384
1715964,0.0037
1715965,0.00215
1715966,0.00228
1715967,0.0109
1715968,0.00316
1715969,0.00435
1715972,0.00283
1715973,0.00584
1715974,0.0034
1715975,0.00413
1715977,0.00228
1715978,0.00487
1715979,0.00318
1715980,0.00516
1715983,0.00964
1715984,0.0094
1715985,0.00885
1715986,0.00386
1715988,0.00235
1715989,0.00483
1715993,0.00271
1715994,0.00386
1715996,0.00413
1715997,0.00235
1715999,0.00391
1716200,0.00209
1716201,0.00307
1716202,0.00216
1716203,0.00238
1716204,0.00296
1716205,0.00327
1716206,0.00309
1716207,0.00374
1716208,0.00391
1716209,0.00258
1716210,0.00237
1716213,0.00325
1716214,0.00272
1716215,0.00233
1716216,0.00231
1716217,0.00266
1716218,0.0034
1716219,0.00231
1716220,0.00358
1716221,0.00308
1716222,0.00231
1716223,0.00354
1716224,0.00363
1716225,0.00221
1716226,0.00231
1716227,0.00385
1716228,0.00316
1716229,0.00355
1716230,0.00236
1716231,0.00235
1716232,0.00852
1716233,0.00237
1716234,0.00232
1716235,0.00442
1716236,0.00365
1716237,0.00346
1716238,0.00379
1716239,0.00204
1716240,0.00374
1716241,0.00211
1716242,0.00246
1716243,0.00226
1716244,0.00351
1716245,0.00385
1716246,0.00327
1716247,0.00298
1716248,0.00212
1716249,0.0037
1716250,0.00276
1716251,0.00302
1716252,0.01113
1716253,0.00209
1716254,0.0035
1716255,0.002
1716256,0.00201
1716257,0.0035
1716258,0.00221
1716259,0.00221
1716260,0.00213
1716261,0.00328
1716262,0.0029
1716263,0.00298
1716264,0.00214
1716265,0.00311
1716266,0.00302
1716267,0.0044
1716268,0.00347
1716269,0.01154
1716270,0.00286
1716271,0.00293
1716272,0.00306
1716273,0.00404
1716274,0.00276
1716275,0.00447
1716276,0.00313
1716277,0.00304
1716278,0.0035
1716279,0.00275
1716280,0.00225
1716281,0.00284
1716282,0.00354
1716283,0.00344
1716284,0.00339
1716285,0.00363
1716286,0.00352
1716287,0.00402
1716288,0.00242
1716289,0.00219
1716290,0.00202
1716291,0.002
1716292,0.00421
1716293,0.00326
1716294,0.00212
1716295,0.00339
1716296,0.00355
1716297,0.00342
1716298,0.00358
1716299,0.00353
1716300,0.00244
1716301,0.00218
1716302,0.00385
1716303,0.00293
1716304,0.00371
1716305,0.00645
1716306,0.0065
1716307,0.00218
1716308,0.00302
1716309,0.00401
1716310,0.00313
1716312,0.00358
1716313,0.00287
1716314,0.00473
1716316,0.00304
1716317,0.00277
1716318,0.00226
1716319,0.00331
1716320,0.00284
1716321,0.0022
1716322,0.00237
1716323,0.00376
1716324,0.00251
1716325,0.00284
1716326,0.01274
1716327,0.00216
1716328,0.00262
1716329,0.0021
1716330,0.00266
1716331,0.00208
1716332,0.00332
1716333,0.00334
1716334,0.00199
1716335,0.00362
1716336,0.00209
1716337,0.00329
1716338,0.00588
1716339,0.00199
1716340,0.00229
1716341,0.00206
1716342,0.00268
1716343,0.00212
1716344,0.00207
1716345,0.0021
1716346,0.00213
1716348,0.00327
1716349,0.00207
1716350,0.00314
1716351,0.00314
1716352,0.00203
1716353,0.00334
1716354,0.00401
1716355,0.00442
1716356,0.00275
1716357,0.00438
1716358,0.00423
1716359,0.00223
1716360,0.0023
1716361,0.00368
1716362,0.00301
1716363,0.00336
1716364,0.00212
1716365,0.0031
1716366,0.00346
1716367,0.00202
1716368,0.00211
1716369,0.00248
1716370,0.00495
1716371,0.00231
1716372,0.00379
1716373,0.0032
1716374,0.00219
1716375,0.00342
1716376,0.00342
1716377,0.00225
1716378,0.00396
1716379,0.00346
1716380,0.00375
1716381,0.00373
1716382,0.00218
1716383,0.00214
1716384,0.00235
1716385,0.00208
1716386,0.00411
1716387,0.00203
1716388,0.0028
1716389,0.00231
1716390,0.00289
1716391,0.0029
1716392,0.00237
1716393,0.00363
1716394,0.00201
1716395,0.00355
1716396,0.00287
1716397,0.00229
1716398,0.00298
1716399,0.00241
1716400,0.00458
1716401,0.00321
1716402,0.00211
1716403,0.00314
1716404,0.0025
1716405,0.00242
1716406,0.00233
1716407,0.00243
1716408,0.0026
1716409,0.00306
1716410,0.0038
1716412,0.00294
1716413,0.00321
1716416,0.00368
1716417,0.00377
1716418,0.00435
1716419,0.0027
1716420,0.00445
1716421,0.00202
1716422,0.00283
1716423,0.00359
1716424,0.00362
1716425,0.0024
1716426,0.00208
1716427,0.00349
1716428,0.0046
1716429,0.0029
1716430,0.00399
1716431,0.00337
1716432,0.00203
1716433,0.00367
1716434,0.00351
1716435,0.004
1716436,0.00464
1716437,0.00346
1716438,0.00334
1716439,0.00334
1716440,0.00363
1716441,0.0022
1716442,0.00333
1716443,0.00223
1716444,0.00371
1716445,0.00376
1716446,0.00296
1716447,0.00352
1716448,0.00219
1716449,0.00213
1716450,0.00367
1716451,0.00284
1716452,0.00257
1716453,0.00309
1716454,0.00314
1716455,0.00312
1716456,0.00442
1716457,0.00371
1716458,0.00237
1716459,0.0024
1716460,0.0023
1716461,0.00223
1716462,0.0021
1716463,0.00345
1716464,0.00404
1716465,0.00306
1716466,0.00309
1716467,0.00227
1716468,0.00214
1716469,0.02072
1716470,0.00235
1716471,0.00371
1716472,0.00376
1716473,0.00358
1716474,0.00211
1716475,0.00195
1716476,0.00214
1716477,0.0027
1716478,0.00371
1716479,0.00395
1716480,0.00388
1716481,0.0022
1716482,0.0022
1716483,0.00417
1716484,0.00417
1716485,0.00426
1716486,0.00351
1716487,0.00425
1716488,0.0041
1716489,0.00353
1716490,0.00303
1716491,0.00386
1716492,0.00366
1716493,0.00574
1716494,0.00334
1716495,0.00434
1716496,0.00324
1716497,0.00197
1716498,0.00371
1716499,0.0036
1716500,0.00376
1716501,0.00333
1716502,0.00517
1716503,0.00507
1716504,0.00271
1716505,0.00276
1716507,0.00249
1716508,0.00272
1716510,0.00301
1716512,0.00216
1716513,0.00298
1716514,0.00308
1716515,0.00319
1716517,0.00292
1716521,0.01904
1716522,0.00226
1716523,0.00221
1716524,0.00233
1716525,0.00219
1716526,0.0027
1716527,0.00329
1716528,0.00299
1716529,0.00241
1716531,0.00307
1716532,0.00363
1716533,0.00423
1716534,0.00213
1716535,0.00204
1716536,0.00405
1716537,0.00357
1716539,0.00368
1716540,0.00379
1716541,0.00315
1716542,0.00355
1716543,0.00215
1716544,0.00216
1716545,0.00218
1716548,0.00212
1716549,0.00356
1716550,0.00241
1716551,0.0035
1716553,0.00315
1716556,0.00251
1716557,0.00346
1716558,0.0024
1716559,0.00211
1716560,0.00219
1716562,0.0023
1716563,0.00379
1716564,0.00352
1716565,0.00332
1716566,0.0041
1716567,0.00441
1716568,0.00328
1716569,0.004
1716570,0.00285
1716572,0.00222
1716573,0.00289
1716574,0.00217
1716575,0.00227
1716576,0.00976
1716577,0.01661
1716578,0.00389
1716579,0.00431
1716580,0.00235
1716581,0.00217
1716583,0.00301
1716584,0.00315
1716587,0.0037
1716588,0.00278
1716589,0.00353
1716592,0.00335
1716593,0.01038
1716595,0.01105
1716597,0.00337
1716598,0.00178
1716599,0.00243
1716600,0.00384
1716601,0.00293
1716602,0.00365
1716603,0.00374
1716604,0.00343
1716605,0.00263
1716606,0.00222
1716607,0.00245
1716608,0.00346
1716609,0.00297
1716610,0.76996
1716614,0.00258
1716616,0.00347
1716617,0.0283
1716618,0.00215
1716619,0.0024
1716620,0.00365
1716621,0.00262
1716622,0.00371
1716623,0.00354
1716625,0.00354
1716626,0.00342
1716627,0.00341
1716628,0.00235
1716629,0.00348
1716630,0.00317
1716631,0.00332
1716632,0.00362
1716633,0.00363
1716634,0.00352
1716635,0.00354
1716636,0.00349
1716638,0.00231
1716639,0.0035
1716640,0.00221
1716641,0.00231
1716642,0.00241
1716643,0.0021
1716644,0.00348
1716645,0.0028
1716646,0.00353
1716648,0.00361
1716649,0.00336
1716650,0.00342
1716651,0.00359
1716652,0.00309
1716653,0.00205
1716655,0.00342
1716656,0.00337
1716658,0.00334
1716661,0.00429
1716662,0.00331
1716664,0.00415
1716665,0.00407
1716666,0.00245
1716667,0.00352
1716668,0.00379
1716670,0.00342
1716671,0.00214
1716672,0.01138
1716673,0.01131
1716674,0.00349
1716675,0.00356
1716676,0.00331
1716677,0.00357
1716678,0.00314
1716679,0.00994
1716680,0.01054
1716681,0.00361
1716683,0.00344
1716684,0.00376
1716685,0.00343
1716686,0.00356
1716687,0.00347
1716688,0.00356
1716689,0.00344
1716690,0.00348
1716691,0.00337
1716692,0.0036
1716693,0.00328
1716694,0.00366
1716695,0.00345
1716696,0.00354
1716697,0.0023
1716698,0.00218
1716699,0.00333
1716701,0.0037
1716703,0.00231
1716704,0.00299
1716705,0.01046
1716706,0.00357
1716707,0.0022
1716708,0.00214
1716710,0.00243
1716712,0.00311
1716713,0.00222
1716714,0.00243
1716715,0.00393
1716717,0.00245
1716720,0.00398
1716722,0.01663
1716725,0.00231
1716727,0.00248
1716730,0.00324
1716731,0.00603
1716732,0.02081
1716735,0.00354
1716736,0.01095
1716740,0.00337
1716741,0.00342
1716743,0.00351
1716744,0.00353
1716745,0.00353
1716748,0.00339
1716751,0.00332
1716753,0.01196
1716754,0.00347
1716755,0.01192
1716758,0.01662
1716759,0.00343
1716761,0.01018
1716763,0.0042
1716764,0.01029
1716765,0.00353
1716766,0.02081
1716768,0.00231
1716769,0.01194
1716770,0.0028
1716771,0.00317
1716772,0.00326
1716773,0.00322
1716774,0.0034
1716775,0.00361
1716776,0.00316
1716777,0.00264
1716778,0.00356
1716780,0.00245
1716782,0.00432
1716783,0.0021
1716785,0.00225
1716786,0.01641
1716788,0.34783
1716789,0.00415
1716790,0.00333
1716791,0.00353
1716792,0.01095
1716793,0.01156
1716794,0.00323
1716795,0.00345
1716796,0.00326
1716798,0.00341
1716799,0.00303
1716800,0.00259
1716801,0.00226
1716803,0.00281
1716804,0.00353
1716805,0.00348
1716806,0.00318
1716807,0.00353
1716809,0.00313
1716810,0.00343
1716812,0.00306
1716814,0.00291
1716815,0.00429
1716816,0.00351
1716817,0.00377
1716818,0.00301
1716819,0.00288
1716821,0.00353
1716822,0.00327
1716823,0.00356
1716824,0.00352
1716825,0.00356
1716826,0.00348
1716827,0.00314
1716828,0.00357
1716829,0.00283
1716830,0.00315
1716831,0.00313
1716832,0.00307
1716833,0.0032
1716834,0.00316
1716835,0.0032
1716836,0.00322
1716837,0.0031
1716838,0.00306
1716839,0.00353
1716840,0.00332
1716841,0.00348
1716842,0.00303
1716843,0.00317
1716844,0.00348
1716845,0.00325
1716846,0.00342
1716847,0.00285
1716848,0.00306
1716849,0.00321
1716850,0.00395
1716851,0.00268
1716852,0.0032
1716853,0.00326
1716854,0.00292
1716855,0.00307
1716856,0.00284
1716857,0.00348
1716858,0.0032
1716859,0.00344
1716860,0.00217
1716861,0.00375
1716862,0.00311
1716863,0.00211
1716864,0.00221
1716866,0.00377
1716867,0.00387
1716868,0.0039
1716869,0.00258
1716870,0.00208
1716871,0.00356
1716873,0.0035
1716874,0.00332
1716875,0.00344
1716876,0.0034
1716877,0.00329
1716878,0.00342
1716879,0.00329
1716880,0.00335
1716881,0.00342
1716882,0.00332
1716883,0.00329
1716884,0.00312
1716885,0.00361
1716886,0.00359
1716887,0.00352
1716888,0.00353
1716890,0.00348
1716891,0.00322
1716892,0.00356
1716893,0.00345
1716894,0.0033
1716895,0.00323
1716896,0.00358
1716897,0.00357
1716898,0.00352
1716899,0.00241
1716901,0.00313
1716902,0.00234
1716903,0.00426
1716904,0.00383
1716906,0.00377
1716907,0.00433
1716908,0.00291
1716909,0.0033
1716910,0.02399
1716912,0.00216
1716913,0.00228
1716916,0.00214
1716919,0.00526
1716922,0.00258
1716923,0.00283
1716925,0.0035
1716926,0.0025
1716929,0.00262
1716930,0.00382
1716931,0.00377
1716932,0.003
1716933,0.00349
1716934,0.00375
1716935,0.00241
1716936,0.00314
1716937,0.00314
1716938,0.00359
1716939,0.00205
1716940,0.0032
1716941,0.00347
1716942,0.0065
1716944,0.02391
1716945,0.00351
1716946,0.00227
1716947,0.0032
1716948,0.00357
1716949,0.00216
1716951,0.00461
1716952,0.00373
1716953,0.00212
1716954,0.00214
1716955,0.00214
1716957,0.00225
1716960,0.00222
1716961,0.00275
1716962,0.00432
1716965,0.00355
1716966,0.01661
1716968,0.00323
1716969,0.00318
1716970,0.00272
1716972,0.00319
1716979,0.00208
1716980,0.00375
1716981,0.00458
1716982,0.00348
1716983,0.00235
1716984,0.00215
1716985,0.00432
1716986,0.00355
1716988,0.00354
1716989,0.00422
1716990,0.00372
1716992,0.00342
1716993,0.00613
1716994,0.00296
1716995,0.00282
1716996,0.0039
1716997,0.0033
1716998,0.00228
1717200,0.0025
1717201,0.00416
1717202,0.0021
1717203,0.00477
1717204,0.00268
1717205,0.00356
1717206,0.00365
1717207,0.00338
1717208,0.0031
1717209,0.00304
1717210,0.00368
1717212,0.00472
1717213,0.00327
1717214,0.00295
1717215,0.00396
1717216,0.0022
1717217,0.00305
1717218,0.00298
1717219,0.00465
1717220,0.00326
1717221,0.00336
1717222,0.00353
1717224,0.00322
1717225,0.00363
1717226,0.00322
1717227,0.00363
1717228,0.00379
1717229,0.00369
1717230,0.00333
1717231,0.00308
1717232,0.0035
1717233,0.00332
1717234,0.00346
1717235,0.00368
1717236,0.00333
1717237,0.00315
1717238,0.00337
1717239,0.00314
1717240,0.00305
1717241,0.00316
1717242,0.00373
1717243,0.00304
1717244,0.00341
1717245,0.00296
1717246,0.00358
1717247,0.00344
1717248,0.00364
1717249,0.00325
1717250,0.00235
1717251,0.00274
1717252,0.00362
1717253,0.00352
1717254,0.00254
1717255,0.00308
1717256,0.00348
1717257,0.00308
1717258,0.00305
1717259,0.00371
1717260,0.00341
1717261,0.00296
1717262,0.00301
1717263,0.00299
1717264,0.00315
1717265,0.00212
1717266,0.00346
1717267,0.00304
1717268,0.00362
1717269,0.0039
1717270,0.00369
1717271,0.00322
1717272,0.00375
1717273,0.00372
1717274,0.00382
1717275,0.00243
1717276,0.0031
1717277,0.00351
1717278,0.00322
1717279,0.00356
1717280,0.00248
1717281,0.00493
1717282,0.00491
1717283,0.00359
1717284,0.00607
1717285,0.00319
1717286,0.00369
1717287,0.0033
1717288,0.0034
1717289,0.00295
1717290,0.00333
1717291,0.00326
1717292,0.00361
1717293,0.00322
1717294,0.00737
1717295,0.00332
1717296,0.00303
1717297,0.00322
1717298,0.00329
1717299,0.00336
1717300,0.00238
1717301,0.00313
1717302,0.0035
1717303,0.00354
1717304,0.00213
1717305,0.00322
1717306,0.00357
1717307,0.00323
1717308,0.00329
1717309,0.00401
1717310,0.00451
1717312,0.00376
1717313,0.00232
1717314,0.004
1717315,0.00292
1717316,0.00356
1717317,0.00209
1717318,0.00455
1717319,0.00408
1717320,0.00253
1717321,0.00325
1717322,0.00226
1717323,0.00243
1717324,0.00318
1717325,0.00238
1717326,0.00232
1717327,0.00407
1717328,0.00305
1717329,0.00423
1717330,0.00454
1717331,0.00331
1717332,0.00459
1717333,0.00456
1717334,0.00301
1717335,0.00393
1717336,0.00433
1717337,0.00312
1717338,0.00303
1717339,0.00299
1717340,0.00248
1717341,0.00448
1717342,0.0032
1717343,0.00478
1717344,0.00417
1717345,0.00293
1717346,0.00237
1717347,0.0023
1717348,0.00422
1717349,0.00301
1717350,0.00419
1717351,0.00516
1717352,0.00301
1717353,0.00212
1717354,0.00512
1717355,0.00527
1717356,0.00362
1717357,0.00208
1717358,0.00388
1717359,0.00304
1717360,0.00202
1717361,0.00321
1717362,0.00537
1717363,0.00313
1717364,0.00369
1717365,0.00524
1717366,0.00297
1717367,0.00308
1717368,0.00231
1717369,0.00295
1717370,0.0037
1717371,0.00424
1717372,0.00333
1717373,0.00229
1717374,0.00232
1717375,0.0031
1717376,0.00373
1717377,0.00216
1717378,0.00227
1717379,0.00455
1717380,0.00312
1717381,0.00407
1717382,0.00312
1717383,0.00454
1717384,0.00229
1717385,0.00333
1717386,0.00325
1717387,0.0022
1717388,0.00347
1717389,0.00369
1717390,0.00336
1717391,0.00306
1717392,0.00329
1717393,0.00336
1717394,0.00332
1717395,0.0033
1717396,0.00324
1717397,0.00337
1717398,0.00341
1717399,0.00327
1717400,0.00499
1717401,0.00238
1717402,0.00489
1717403,0.0047
1717404,0.0037
1717405,0.00423
1717406,0.003
1717407,0.0028
1717408,0.0049
1717409,0.00278
1717410,0.00274
1717412,0.00342
1717413,0.00218
1717414,0.00308
1717415,0.00326
1717416,0.00266
1717417,0.00361
1717418,0.00222
1717419,0.00419
1717420,0.00479
1717421,0.00347
1717422,0.00366
1717423,0.00299
1717424,0.00458
1717425,0.00337
1717426,0.00302
1717427,0.00225
1717428,0.00351
1717429,0.00233
1717430,0.00235
1717431,0.00243
1717432,0.00358
1717433,0.00333
1717434,0.00314
1717435,0.00233
1717436,0.00298
1717437,0.00209
1717438,0.00307
1717439,0.0042
1717440,0.00316
1717441,0.00212
1717442,0.00578
1717443,0.00297
1717444,0.00302
